description,label,releasetime,title
近一周，被全球投资者忽视许久的欧洲股市终于刷出了存在感。第一轮法国大选中，中间派独立候选人马克龙(Emmanuel Macron)获胜，政治风险因此骤降。,股市,2017-4-26 22:34,欧股引涨全球 A股缘何难走出行情?
“在美国做了十多年的对冲基金，发现越来越难做了；相反，中国金融市场如今进入了大发展阶段，尤其是2014年开放了私募基金注册后。”上海某私募证券投资经理Justin对第一财经记者表示...,"美国,中国",2017-4-26 22:34,美国对冲基金越来越难做 国际玩家抢滩上海金融市场
26日，内蒙古包头机场正式开通“包头—越南芽庄”国际客运航线。内蒙古自治区公安边防总队包头边检站圆满完成了此次首航边防检查任务，全力保障此次首航边检任务。芽庄位于越南南部海岸线最东...,,2017-4-26 22:30,内蒙古包头机场开通“包头—越南芽庄”首条航线
中新社北京4月26日电中国钢铁工业协会新闻发言人26日就美方启动对进口钢铁情况的调查发表谈话称，中国钢铁业界认为美方此举向国际社会传递出保护主义信号，与公平贸易的原则不符，中国钢铁...,"钢铁,中国,进口",2017-4-26 22:28,中钢协：美启动对进口钢铁调查与公平贸易原则不符
【美国财长姆努钦：政府和国会就税改达成“基础性共识”】美国财长姆努钦称，特朗普政府周三给出的税改纲要，将会提出将公司税税率降低至15%。姆努钦拒绝透露相关的细节，但他称，这将会是美...,"美国,税",2017-4-26 21:31,美国财长姆努钦：政府和国会就税改达成“基础性共识”
据4月26日彭博报道，瑞士信贷周三表示，计划通过发行新股增资40亿瑞郎(约合40.2亿美元)，从而将其核心资本率提高至13.4%，并宣布取消将瑞士银行业务部分上市的计划，该公司还发...,,2017-4-26 15:50,瑞士信贷拟发行新股增资40亿美元
美国全国州长协会首席执行官兼执行总监斯科特·帕蒂森24日在“2017国际金融与基础设施合作论坛”上直接用“危机”来形容当前美国普遍落后的基础设施。他说，美国的基础设施建设这些年欠账...,美国,2017-4-26 15:30,财经观察：美国万亿基建计划的“定数”与“变数”
墨西哥外交部长路易斯·比德加赖25日表示，墨西哥拒绝单方面同美国重新磋商北美自由贸易协定。比德加赖当天出席墨众议院外交委员会会议时作出上述表述。他表示，重新修订北美自由贸易协定应经...,美国,2017-4-26 14:49,墨西哥拒绝单方面同美国磋商北美自由贸易协定
【伦敦金融城：帮助中国“一带一路”建设项目找资金】4月25日，伦敦金融城政策与资源委员会主席Catherine McGuinness与亚洲事务大使Sherry Madera率团访华...,中国,2017-4-26 14:37,伦敦金融城：帮助中国“一带一路”建设项目找资金
德意志银行外汇和宏观经济分析师塞巴斯蒂安·加利对彭博社说：“这是完美的一幕，市场对此一直在绝望地梦想着。”中间派候选人马克龙被认为很有可能当选，而他是最支持让法国留在欧盟的候选人。...,"德意志银行,股市",2017-4-26 14:13,法国总统大选马克龙呼声高 欧美股市攀高避险资产失宠
知名会计事务所毕马威(KPMG)专项报告“澳洲家庭的财务压力”揭示出一个令人担忧的现象，社会最底层的成员正在利用负扣税做房产投资，而他们往往没有能力管理财务风险。报告根据财务压力不...,"税,澳洲",2017-4-26 14:08,谁在使用负扣税？穷人反成房产投资生力军
另一家澳大利亚重稀土勘探商北方矿业公司(Northern Minerals，ASX:NTU总经理保克(George Bauk)也表示，矿业发展能够为澳洲创造巨大的经济产值，需要政府...,澳洲,2017-4-26 14:08,转型探索 科技金属能否引领澳洲矿业走向新繁荣
澳大利亚酿酒师联盟(Winemakers Federation of Australia)首席执行官贝特格雷恩(Tony Battaglene)在谈到新西兰的成功时表示，未来澳洲红...,澳洲,2017-4-26 14:07,更少更贵 新西兰美酒更惹火? 澳洲红酒痛失份额
澳大利亚养老护理培训师代表团4月24日抵达中国，将分别到访北京、成都和上海三大城市，进行为期5天的路演，并深入了解中国2.22亿老年消费者的护理需求。这只代表团共由34名澳医护专家...,中国,2017-4-26 14:07,澳养老服务代表团抵华 深入了解中国消费者需求
作为新南威尔士州政府改革措施之一，全州超过2400家全日制托儿中心将获得总额超过三千万澳元的资金支持。早期儿童教育部长Sarah Mitchell指出，教育的最终成果，很大程度上取...,,2017-4-26 14:06,新州拔款三千万 补贴2400所全日制托儿中心
墨尔本的楼市似乎越来越变幻莫测。Domain统计数据显示，今年第一季度墨尔本的独立房价格环比上涨4%，单元房价格环比上涨4.6%，悉尼则分别为2.8%和1.3%。墨尔本超过悉尼，成...,"上涨,房价",2017-4-26 14:04,墨尔本郊区公寓价格跌去2成 房价整体松动的开端？
加拿大卑诗大学一幢封顶的18层学生宿舍楼即将以“世界最高木结构楼房”成为该国木材业和建筑业的骄傲，但加拿大最重要产业之一的木材业近日却遭到美国将征收反补贴关税的“当头一棒”。加方准...,"加拿大,美国,税",2017-4-26 13:39,美国宣布对加拿大软木征重税 加国准备反击
为了确定双方在渔业、环境、旅游等领域的合作项目，双方初步决定将争取在下月由日俄政府及企业相关人员等在当地开展联合调查，目前已进入最终协调阶段。此外，日俄政府正在就有关问题展开磋商，...,,2017-4-26 13:35,安倍将与普京会谈 拟在争议岛屿展开经济合作
目前的预算计划到28日午夜到期，如果之前没有达成新的协议，美国联邦政府29日就可能关闭，而那一天是具有象征意义的特朗普执政第一百天。美国国会众院少数党领袖佩洛西表示，只要不向边境筑...,美国,2017-4-26 11:37,特朗普：美墨边境墙还是要建 但可以推迟拨款要求
俄罗斯联邦总检察长尤里·柴卡25日在一份报告中说，2016年俄罗斯因腐败犯罪所造成的损失超过780亿卢布(约合96亿元人民币).俄罗斯媒体援引报告的内容报道说，2016年俄罗斯登记...,俄罗斯,2017-4-26 11:34,2016年俄罗斯腐败犯罪造成近百亿元损失
据美国中文网报道，由于买主踊跃但上市的住房数量较少，全美房价今年2月稳步上升。许多分析家认为这一趋势不可持续。据《洛杉矶时报》报道，星期二(25日)公布的标普核心逻辑凯斯-席勒全国...,"美国,房价",2017-4-26 11:06,美房价2月上升5.8%为32个月最高幅 降温信号或出现
特朗普政府寻求将公司税税率大幅削减至15%，通过减轻美国企业负担来加快经济增长。这一税率与特朗普在竞选期间提出的将公司税税率从目前的35%下调一半以上的目标大致吻合。不过，此举将很...,"美国,税",2017-4-26 10:53,特朗普拟大幅下调 公司税税率至15%
美国商务部长罗斯25日表示，特朗普政府已将钢铁、铝业、汽车、飞机、造船和半导体行业列为其贸易政策议程的六大“关键行业”，正考虑发起更多贸易执法行动，同时也在考虑与一些国家重新进行贸...,"钢铁,美国,汽车,飞机,造船,铝业",2017-4-26 10:25,美政府列出贸易保护六大“关键行业”
【美的董事长：并购库卡已初见成效 未来还将在德国投资】作为完成对德国工业机器人巨头库卡(KUKA)并购后首次面对德国公众，美的集团董事长兼总裁方洪波25日在德国汉诺威工博会“发现顺...,德国,2017-4-26 09:45,美的董事长：并购库卡已初见成效 未来还将在德国投资
过去三年，ChristophSchwaiger走遍了中国40多个城市，考察了数以千计的零售店，作为ALDI奥乐齐中国执行总裁，这些考察的目的是将德国最大折扣零售商ALDI奥乐齐引入...,"中国,德国",2017-4-26 07:22,德国最大折扣零售商奥乐齐借力阿里入华
经评估后我们认为，中巴经济走廊的建设速度超出预期。经济走廊的四大重点合作领域——能源(尤其是电力)、交通基础设施、产业合作、瓜达尔港都取得了明显进展。其中，尤其是电力和基础设施进展...,,2017-4-26 07:21,中巴经济走廊建设进展超预期
根据银监会数据统计，2006年~2015年，外资行总资产从9279亿元增加到2.68万亿元，但外资行总资产占比从2007年末的2.38%下降到了2015年末的1.38%。,,2017-4-26 07:20,外资行这十年：西方“豪门”的东方“小本经营”
经济基本面的变化终将复杂地映射至金融市场，基于周期躁动的市场狂热难以持续，保护主义及其引发的地缘政治风险将一定程度上抑制风险偏好的全面回归，而宏观乱纪元中极度稀缺的确定性(例如中美...,,2017-4-26 07:19,周期躁动过后 全球经济难免邂逅调整
【欧洲央行据将在6月微调政策措辞 欧债收益率攀升】欧元区公债收益率周二(4月25日)普涨，欧元走强，此前路透报导欧洲央行(ECB)决策者认为，有在6月会议上略微暗示将缩减刺激性货币...,欧洲央行,2017-4-26 05:36,欧洲央行据将在6月微调政策措辞 欧债收益率攀升
【法国大选首轮结果令欧银宽慰 或在6月微调政策措辞】法国总统大选首轮亲欧盟的中间派候选人马克宏胜出令欧洲央行决策者感到宽慰，但预计在6月前，他们不太可能改变政策立场。（汇通网）,欧洲央行,2017-4-26 04:45,法国大选首轮结果令欧银宽慰 或在6月微调政策措辞
【API原油库存意外增加 汽油库存创3个月最大增幅】北京时间周三(4月26日)凌晨，美国石油学会(API)公布的数据显示，美国截至4月21日当周API原油库存意外增加89.7万桶至...,美国,2017-4-26 04:42,API原油库存意外增加 汽油库存创3个月最大增幅
【美元指数跌破99整数关口 非美货币涨跌不一】东方财富网26日讯，周二(4月25日)美元指数再度走低，并跌破99整数关口，非美货币涨跌不一。...,,2017-4-26 04:15,美元指数跌破99整数关口 非美货币涨跌不一
铜价周二(4月25日)触及一周高位，不过，对中国需求的担忧限制了期铜的涨幅。,"中国,进口",2017-4-26 04:14,铜价涨幅受限 中国3月精炼铜进口大降36%
【美元走弱带来喘息之机 油价周二小幅反弹】东方财富网26日讯，国际原油期货价格周二(4月24日)小幅反弹，主要因美元继续走弱为油价带来了喘息之机，不过减产行动前途未卜结合原油库存依...,油价,2017-4-26 04:00,美元走弱带来喘息之机 油价周二小幅反弹
